ages Centile1 Centile2 Centile3 Centile4 Centile5 Centile6 Centile7 Centile8 Centile9 Centile10 Centile11 Centile12 Centile13 Centile14 Centile15 Centile16 Centile17 Centile18 Centile19 Centile20 Centile21 Centile22 Centile23 Centile24 Centile25 Centile26 Centile27 Centile28 Centile29 Centile30 Centile31 Centile32 Centile33 Centile34 Centile35 Centile36 Centile37 Centile38 Centile39 Centile40 Centile41 Centile42 Centile43 Centile44 Centile45 Centile46 Centile47 Centile48 Centile49 Centile50 Centile51 Centile52 Centile53 Centile54 Centile55 Centile56 Centile57 Centile58 Centile59 Centile60 Centile61 Centile62 Centile63 Centile64 Centile65 Centile66 Centile67 Centile68 Centile69 Centile70 Centile71 Centile72 Centile73 Centile74 Centile75 Centile76 Centile77 Centile78 Centile79 Centile80 Centile81 Centile82 Centile83 Centile84 Centile85 Centile86 Centile87 Centile88 Centile89 Centile90 Centile91 Centile92 Centile93 Centile94 Centile95 Centile96 Centile97 Centile98 Centile99 Centile100
58 61.639080375053936 61.11666470043728 60.954870814987935 60.54011151082485 60.365719417902454 60.275321435656565 60.17764995950102 59.93774239133845 59.973972103073905 59.806240326529746 59.96537644150595 59.67187335994153 59.668944894114716 59.68403309630071 59.56489913111437 59.45465617581273 59.39852507401213 59.43895916608524 59.47280238648447 59.556130327340895 59.28492429632154 59.321846571579144 59.204093645857746 59.332577732771114 59.16415330223125 59.1783122453565 59.16176595507083 58.92319106071783 59.06466284643936 58.87176017582335 58.91075902050151 58.97419695591066 58.82193736972066 59.08607717268884 58.836355181990974 58.75947853407109 58.584855269213264 58.64365597987034 58.63652976470091 58.461482197617094 58.68422718044804 58.42858896458921 58.59186300762821 58.5704160240513 58.44317553191419 58.23293235274532 58.504453984552356 58.33064780036988 58.2383673004854 58.34069698960728 58.13133905892043 58.13795939717511 58.20039182610436 58.098261935401034 58.18386136200473 58.08132935730078 58.00762992166666 57.9496448788644 58.032754234086404 57.849599079798594 57.79864777270588 58.02278349949579 57.968581678238486 57.80848532374528 57.91702855980129 57.884844502662254 57.908415199612094 57.90351577570444 57.814549273131114 57.65012325466885 57.72931718197309 57.686772835442284 57.8637417399558 57.77799219364688 57.87768930586143 57.72346009458921 57.630734480826916 57.72374383141258 57.670743737016466 57.4617002797814 57.57914248016664 57.37541322080448 57.36776533758776 57.368778977887025 57.397443739904894 57.28062347206772 57.339249484798664 57.28330261914874 57.30921116100768 57.32616014877772 57.057622814942775 57.07774862382742 57.031183259044965 57.05173879736514 57.018366240721114 57.00150500981475 56.82501736890356 56.892704852524716 56.600811202266314 56.390435119584886
59 62.70182314014107 62.170400298720686 62.005816863522206 61.583906536873556 61.40650768372836 61.31455111558168 61.21519564845793 60.97115174291326 61.00800610485104 60.83738240112509 60.999262242221576 60.70069876269914 60.69771980608221 60.713068149685206 60.59188015061635 60.47973645470606 60.4226375752882 60.46376880687982 60.49819553107903 60.58296016057091 60.3070781634995 60.344637029709816 60.22485388113116 60.35555321092234 60.18422491089041 60.19862797372472 60.18179640257205 59.93910814797159 60.08301910241245 59.88679052368237 59.92646176223429 59.990993455150495 59.836108703681354 60.104802641183475 59.85077509892185 59.77257299155507 59.59493898075142 59.654753496764656 59.64750441581644 59.46943878723118 59.69602420080059 59.435978429495925 59.602067542242494 59.58025078308666 59.45081648936099 59.236948427792655 59.513151467044636 59.33634862451419 59.24247708152826 59.34657107563499 59.133603525453545 59.14033800747123 59.203846857588914 59.09995610670105 59.187031385487565 59.08273158759907 59.00776147204022 58.948776687120684 59.03331896226031 58.84700596048478 58.79517618258012 59.02317631845261 58.9680399830357 58.80518334656847 58.9155980177289 58.88285906305298 58.90683615132954 58.901852254595894 58.81135184680579 58.644090896990726 58.72465023683469 58.68137236708784 58.86139245961021 58.774164472847694 58.87558050079008 58.71869216518557 58.624367833944625 58.71898079402314 58.66506690489606 58.45241925012245 58.57188631603158 58.36464448323215 58.35686473995996 58.357895856816114 58.38705483886877 58.26822042848268 58.32785723453657 58.27094576775476 58.29730100861126 58.31454222030837 58.04137493244179 58.06184773803134 58.01447952213195 58.035389466285224 58.00144152073355 57.984289578949486 57.804759047677756 57.87361355687859 57.57668725747781 57.36268400095704
60 63.76456590522821 63.22413589700409 63.056762912056485 62.62770156292226 62.44729594955426 62.35378079550679 62.25274133741485 62.00456109448806 62.04204010662818 61.86852447572043 62.03314804293719 61.72952416545675 61.72649471804971 61.7421032030697 61.61886117011832 61.50481673359938 61.44675007656427 61.48857844767439 61.52358867567359 61.60978999380093 61.32923203067745 61.367427487840494 61.24561411640457 61.37852868907357 61.204296519549565 61.218943702092936 61.20182685007327 60.95502523522535 61.101375358385546 60.901820871541396 60.94216450396708 61.00778995439033 60.85028003764206 61.123528109678105 60.86519501585273 60.78566744903906 60.60502269228958 60.66585101365897 60.658479066931974 60.477395376845266 60.70782122115315 60.443367894402634 60.612272076856776 60.59008554212203 60.458457446807785 60.24096450283999 60.52184894953692 60.3420494486585 60.24658686257111 60.35244516166271 60.13586799198665 60.14271661776735 60.20730188907348 60.10165027800107 60.1902014089704 60.08413381789736 60.00789302241379 59.947908495376964 60.033883690434216 59.84441284117096 59.79170459245436 60.02356913740944 59.96749828783291 59.801881369391666 59.914167475656505 59.88087362344371 59.905257103047 59.900188733487354 59.80815442048046 59.6380585393126 59.719983291696295 59.675971898733394 59.859043179264624 59.7703367520485 59.87347169571872 59.71392423578194 59.618001187062326 59.7142177566337 59.65939007277565 59.44313822046352 59.56463015189652 59.35387574565981 59.345964142332164 59.3470127357452 59.37666593783265 59.25581738489764 59.31646498427448 59.25858891636077 59.28539085621484 59.30292429183902 59.02512704994081 59.04594685223526 58.997775785218934 59.019040135205316 58.984516800745986 58.96707414808422 58.78450072645196 58.85452226123247 58.552563312689294 58.33493288232919
61 64.82730867031535 64.27787149528749 64.10770896059076 63.67149658897097 63.48808421538016 63.39301047543191 63.29028702637176 63.03797044606286 63.076074108405315 62.89966655031577 63.067033843652816 62.75834956821436 62.7552696300172 62.77113825645419 62.64584218962029 62.529897012492704 62.47086257784034 62.513388088468965 62.548981820268146 62.63661982703094 62.35138589785541 62.390217945971166 62.266374351677975 62.40150416722479 62.224368128208724 62.239259430461146 62.22185729757449 61.970942322479104 62.119731614358635 61.91685121940042 61.95786724569986 62.02458645363017 61.864451371602755 62.14225357817274 61.87961493278361 61.79876190652305 61.615106403827745 61.67694853055329 61.66945371804751 61.485351966459355 61.7196182415057 61.45075735930934 61.62247661147105 61.5999203011574 61.46609840425458 61.24498057788732 61.530546432029205 61.347750272802806 61.250696643613956 61.35831924769042 61.13813245851976 61.145095228063475 61.21075692055803 61.10334444930109 61.19337143245325 61.08553604819565 61.00802457278735 60.947040303633244 61.034448418608115 60.84181972185714 60.788233002328596 61.02396195636626 60.966956592630126 60.79857939221486 60.912736933584114 60.878888183834434 60.90367805476445 60.89852521237881 60.80495699415514 60.63202618163447 60.7153163465579 60.670571430378956 60.85669389891903 60.766509031249306 60.87136289064737 60.709156306378304 60.611634540180034 60.70945471924426 60.65371324065525 60.433857190804574 60.557373987761466 60.34310700808747 60.33506354470437 60.336129614674284 60.366277036796525 60.2434143413126 60.30507273401239 60.24623206496678 60.27348070381842 60.29130636336967 60.008879167439815 60.03004596643918 59.98107204830591 60.0026908041254 59.967592080758415 59.94985871721896 59.764242405226156 59.83543096558634 59.52843936790078 59.307181763701344
62 65.89005143540248 65.3316070935709 65.15865500912503 64.71529161501967 64.52887248120607 64.43224015535702 64.32783271532867 64.07137979763766 64.11010811018245 63.93080862491111 64.10091964436843 63.787174970971975 63.7840445419847 63.80017330983869 63.672823209122264 63.554977291386024 63.494975079116415 63.53819772926354 63.574374964862706 63.66344966026096 63.37353976503337 63.41300840410184 63.28713458695139 63.42447964537602 63.24443973686788 63.259575158829364 63.24188774507571 62.98685940973286 63.13808787033173 62.931881567259445 62.97356998743265 63.04138295287001 62.87862270556346 63.16097904666738 62.89403484971449 62.81185636400703 62.6251901153659 62.6880460474476 62.68042836916304 62.493308556073444 62.73141526185825 62.45814682421605 62.63268114608533 62.60975506019277 62.47373936170138 62.24899665293465 62.539243914521485 62.35345109694711 62.25480642465681 62.36419333371813 62.140396925052876 62.147473838359595 62.21421195204259 62.10503862060111 62.196541455936085 62.08693827849394 62.008156123160916 61.94617211188953 62.03501314678202 61.83922660254333 61.78476141220283 62.02435477532308 61.96641489742734 61.79527741503806 61.91130639151172 61.87690274422516 61.9020990064819 61.89686169127027 61.80175956782981 61.62599382395635 61.7106494014195 61.66517096202451 61.85434461857344 61.76268131045012 61.86925408557602 61.70438837697467 61.60526789329774 61.704691681854825 61.64803640853484 61.42457616114563 61.55011782362641 61.33233827051514 61.32416294707657 61.32524649360337 61.3558881357604 61.231011297727555 61.2936804837503 61.233875213572794 61.261570551422004 61.279688434900315 60.99263128493883 61.014145080643104 60.964368311392896 60.98634147304549 60.95066736077085 60.932643286353695 60.74398408400035 60.81633966994021 60.50431542311227 60.2794306450735
63 66.95279420048962 66.38534269185429 66.20960105765931 65.75908664106838 65.56966074703197 65.47146983528214 65.3653784042856 65.10478914921246 65.1441421119596 64.96195069950645 65.13480544508406 64.8160003737296 64.81281945395219 64.82920836322319 64.69980422862423 64.58005757027935 64.51908758039248 64.56300737005812 64.59976810945727 64.69027949349098 64.39569363221133 64.43579886223252 64.3078948222248 64.44745512352725 64.26451134552704 64.27989088719758 64.26191819257693 64.00277649698661 64.15644412630482 63.94691191511846 63.98927272916543 64.05817945210985 63.89279403952416 64.17970451516202 63.90845476664537 63.824950821491015 63.63527382690406 63.69914356434192 63.69140302027858 63.50126514568753 63.743212282210806 63.46553628912277 63.642885680699614 63.61958981922813 63.48138031914817 63.25301272798199 63.547941397013766 63.359151921091424 63.25891620569966 63.37006741974584 63.14266139158599 63.14985244865572 63.217666983527145 63.10673279190112 63.19971147941892 63.08834050879223 63.008287673534475 62.94530392014581 63.035577874955926 62.836633483229505 62.78128982207708 63.02474759427991 62.96587320222456 62.79197543786125 62.90987584943933 62.87491730461589 62.90051995819935 62.89519817016172 62.79856214150449 62.61996146627823 62.70598245628111 62.65977049367007 62.85199533822785 62.758853589650926 62.86714528050466 62.699620447571036 62.598901246415444 62.69992864446539 62.642359576414435 62.415295131486694 62.54286165949135 62.3215695329428 62.31326234944877 62.31436337253246 62.34549923472428 62.21860825414252 62.2822882334882 62.221518362178806 62.24966039902558 62.268070506430966 61.97638340243785 61.998244194847025 61.94766457447988 61.96999214196558 61.93374264078328 61.91542785548843 61.723725762774556 61.797248374294085 61.48019147832376 61.25167952644565
64 68.01553696557676 67.4390782901377 67.26054710619358 66.80288166711708 66.61044901285788 66.51069951520725 66.4029240932425 66.13819850078725 66.17817611373673 65.9930927741018 66.16869124579968 65.8448257764872 65.84159436591969 65.85824341660768 65.7267852481262 65.60513784917266 65.54320008166856 65.58781701085269 65.62516125405183 65.71710932672099 65.41784749938928 65.45858932036319 65.32865505749821 65.47043060167847 65.2845829541862 65.3002066155658 65.28194864007816 65.01869358424037 65.17480038227791 64.96194226297749 65.00497547089822 65.07497595134969 64.90696537348487 65.19842998365665 64.92287468357624 64.838045278975 64.64535753844223 64.71024108123623 64.7023776713941 64.50922173530162 64.75500930256335 64.47292575402948 64.6530902153139 64.6294245782635 64.48902127659497 64.25702880302931 64.55663887950605 64.36485274523572 64.26302598674252 64.37594150577355 64.1449258581191 64.15223105895184 64.2211220150117 64.10842696320114 64.20288150290176 64.08974273909051 64.00841922390804 63.94443572840209 64.03614260312983 63.83404036391569 63.777818231951315 64.02514041323673 63.96533150702177 63.78867346068444 63.90844530736694 63.87293186500662 63.898940909916796 63.89353464905317 63.79536471517916 63.613929108600104 63.70131551114272 63.65437002531562 63.84964605788226 63.75502586885173 63.86503647543331 63.6948525181674 63.59253459953315 63.69516560707595 63.63668274429403 63.40601410182775 63.53560549535629 63.31080079537047 63.302361751820975 63.30348025146155 63.33511033368816 63.20620521055748 63.27089598322611 63.209161510784824 63.23775024662916 63.25645257796162 62.960135519936856 62.98234330905095 62.93096083756686 62.95364281088567 62.916817920795715 62.89821242462317 62.70346744154875 62.778157078647965 62.45606753353525 62.2239284078178
65 69.0782797306639 68.4928138884211 68.31149315472786 67.84667669316579 67.65123727868378 67.54992919513235 67.44046978219941 67.17160785236206 67.21221011551386 67.02423484869713 67.20257704651529 66.87365117924482 66.87036927788718 66.88727846999218 66.75376626762818 66.63021812806599 66.56731258294462 66.61262665164726 66.65055439864639 66.74393915995101 66.44000136656724 66.48137977849386 66.34941529277161 66.4934060798297 66.30465456284536 66.32052234393402 66.30197908757937 66.03461067149412 66.19315663825101 65.97697261083651 66.020678212631 66.09177245058953 65.92113670744556 66.21715545215129 65.93729460050713 65.85113973645898 65.65544124998038 65.72133859813056 65.71335232250964 65.5171783249157 65.76680632291591 65.48031521893618 65.66329474992817 65.63925933729887 65.49666223404176 65.26104487807665 65.56533636199833 65.37055356938004 65.26713576778536 65.38181559180126 65.1471903246522 65.15460966924796 65.22457704649626 65.11012113450116 65.20605152638461 65.09114496938881 65.0085507742816 64.94356753665838 65.03670733130373 64.83144724460188 64.77434664182556 65.02553323219355 64.96478981181899 64.78537148350763 64.90701476529455 64.87094642539735 64.89736186163425 64.89187112794463 64.79216728885383 64.60789675092198 64.69664856600431 64.64896955696118 64.84729677753667 64.75119814805254 64.86292767036196 64.69008458876377 64.58616795265085 64.69040256968651 64.63100591217362 64.39673307216881 64.52834933122124 64.30003205779813 64.29146115419317 64.29259713039063 64.32472143265203 64.19380216697245 64.25950373296402 64.19680465939084 64.22584009423274 64.24483464949228 63.94388763743587 63.96644242325487 63.91425710065384 63.93729347980575 63.89989320080815 63.88099699375791 63.68320912032296 63.75906578300184 63.431943588746734 63.196177289189954
66 70.14102249575103 69.54654948670449 69.36243920326213 68.89047171921449 68.69202554450969 68.58915887505746 68.47801547115633 68.20501720393686 68.246244117291 68.05537692329247 68.23646284723091 67.90247658200244 67.89914418985468 67.91631352337667 67.78074728713015 67.65529840695932 67.5914250842207 67.63743629244183 67.67594754324095 67.77076899318102 67.4621552337452 67.50417023662455 67.37017552804502 67.51638155798092 67.32472617150452 67.34083807230223 67.3220095350806 67.05052775874788 67.2115128942241 66.99200295869554 67.03638095436378 67.10856894982936 66.93530804140626 67.23588092064591 66.951714517438 66.86423419394296 66.66552496151854 66.73243611502487 66.72432697362517 66.52513491452979 66.77860334326846 66.48770468384289 66.67349928454244 66.64909409633424 66.50430319148856 66.26506095312399 66.57403384449061 66.37625439352435 66.27124554882822 66.38768967782897 66.14945479118532 66.15698827954408 66.22803207798083 66.11181530580117 66.20922154986745 66.09254719968709 66.00868232465517 65.94269934491466 66.03727205947763 65.82885412528806 65.77087505169979 66.02592605115038 65.9642481166162 65.78206950633083 65.90558422322216 65.86896098578808 65.8957828133517 65.89020760683609 65.7889698625285 65.60186439324386 65.69198162086593 65.64356908860674 65.84494749719109 65.74737042725334 65.8608188652906 65.68531665936014 65.57980130576857 65.68563953229707 65.62532908005322 65.38745204250986 65.52109316708618 65.28926332022579 65.28056055656538 65.28171400931971 65.3143325316159 65.18139912338741 65.24811148270193 65.18444780799685 65.21392994183633 65.23321672102291 64.92763975493489 64.95054153745879 64.89755336374083 64.92094414872585 64.88296848082058 64.86378156289264 64.66295079909716 64.73997448735571 64.40781964395822 64.16842617056211
67 71.20376526083817 70.6002850849879 70.41338525179641 69.93426674526319 69.73281381033559 69.62838855498258 69.51556116011324 69.23842655551167 69.28027811906813 69.08651899788781 69.27034864794653 68.93130198476004 68.92791910182217 68.94534857676116 68.80772830663213 68.68037868585265 68.61553758549677 68.6622459332364 68.70134068783551 68.79759882641103 68.48430910092316 68.52696069475522 68.39093576331844 68.53935703613215 68.34479778016369 68.36115380067044 68.34203998258181 68.06644484600163 68.22986915019719 68.00703330655456 68.05208369609657 68.1253654490692 67.94947937536696 68.25460638914055 67.96613443436888 67.87732865142695 67.6756086730567 67.74353363191918 67.7353016247407 67.53309150414388 67.79040036362102 67.4950941487496 67.68370381915673 67.6589288553696 67.51194414893536 67.26907702817132 67.5827313269829 67.38195521766866 67.27535532987108 67.39356376385669 67.15171925771843 67.15936688984021 67.23148710946538 67.11350947710119 67.21239157335029 67.09394942998539 67.00881387502874 66.94183115317094 67.03783678765154 66.82626100597423 66.76740346157403 67.0263188701072 66.96370642141342 66.77876752915402 66.90415368114977 66.86697554617881 66.89420376506915 66.88854408572755 66.78577243620319 66.59583203556573 66.68731467572754 66.63816862025229 66.84259821684549 66.74354270645416 66.85871006021924 66.6805487299565 66.57343465888627 66.68087649490764 66.61965224793282 66.37817101285093 66.51383700295112 66.27849458265345 66.26965995893758 66.27083088824881 66.30394363057978 66.16899607980235 66.23671923243984 66.17209095660286 66.2020197894399 66.22159879255356 65.9113918724339 65.9346406516627 65.88084962682781 65.90459481764593 65.86604376083301 65.84656613202738 65.64269247787135 65.72088319170959 65.3836956991697 65.14067505193427
68 72.2665080259253 71.6540206832713 71.46433130033068 70.9780617713119 70.7736020761615 70.66761823490769 70.55310684907016 70.27183590708647 70.31431212084527 70.11766107248316 70.30423444866216 69.96012738751766 69.95669401378967 69.97438363014567 69.83470932613409 69.70545896474596 69.63965008677285 69.68705557403098 69.72673383243007 69.82442865964106 69.50646296810112 69.54975115288589 69.41169599859184 69.56233251428337 69.36486938882284 69.38146952903865 69.36207043008304 69.0823619332554 69.24822540617028 69.02206365441359 69.06778643782935 69.14216194830904 68.96365070932767 69.27333185763518 68.98055435129976 68.89042310891094 68.68569238459486 68.7546311488135 68.74627627585625 68.54104809375796 68.80219738397356 68.50248361365632 68.69390835377101 68.66876361440497 68.51958510638215 68.27309310321866 68.59142880947518 68.38765604181296 68.27946511091392 68.3994378498844 68.15398372425155 68.16174550013633 68.23494214094994 68.1152036484012 68.21556159683313 68.09535166028367 68.00894542540229 67.94096296142723 68.03840151582544 67.82366788666042 67.76393187144828 68.02671168906403 67.96316472621064 67.77546555197722 67.90272313907738 67.86499010656954 67.8926247167866 67.886880564619 67.78257500987786 67.58979967788761 67.68264773058914 67.63276815189785 67.8402489364999 67.73971498565497 67.85660125514788 67.67578080055287 67.56706801200397 67.6761134575182 67.6139754158124 67.36888998319199 67.50658083881606 67.26772584508112 67.25875936130979 67.25994776717789 67.29355472954366 67.15659303621732 67.22532698217775 67.15973410520887 67.19010963704349 67.20998086408422 66.8951439899329 66.91873976586663 66.8641458899148 66.88824548656602 66.84911904084545 66.82935070116211 66.62243415664555 66.70179189606345 66.3595717543812 66.11292393330642
69 73.32925079101244 72.70775628155471 72.51527734886496 72.0218567973606 71.8143903419874 71.7068479148328 71.59065253802707 71.30524525866127 71.3483461226224 71.1488031470785 71.33812024937777 70.98895279027526 70.98546892575716 71.00341868353016 70.86169034563606 70.73053924363929 70.66376258804891 70.71186521482555 70.75212697702463 70.85125849287107 70.52861683527907 70.57254161101656 70.43245623386525 70.58530799243461 70.384940997482 70.40178525740687 70.38210087758425 70.09827902050915 70.26658166214338 70.03709400227261 70.08348917956214 70.15895844754888 69.97782204328837 70.29205732612982 69.99497426823064 69.90351756639492 69.69577609613302 69.76572866570781 69.75725092697178 69.54900468337206 69.81399440432612 69.50987307856303 69.7041128883853 69.67859837344034 69.52722606382895 69.27710917826599 69.60012629196746 69.39335686595727 69.28357489195677 69.40531193591211 69.15624819078465 69.16412411043245 69.23839717243449 69.11689781970124 69.21873162031596 69.09675389058197 69.00907697577586 68.94009476968351 69.03896624399934 68.8210747673466 68.76046028132251 69.02710450802086 68.96262303100785 68.77216357480042 68.90129259700498 68.86300466696026 68.89104566850405 68.88521704351045 68.77937758355253 68.58376732020949 68.67798078545074 68.62736768354341 68.83789965615432 68.73588726485578 68.85449245007653 68.67101287114923 68.56070136512167 68.67135042012876 68.608298583692 68.35960895353304 68.499324674681 68.25695710750878 68.24785876368199 68.24906464610699 68.28316582850755 68.14418999263228 68.21393473191566 68.14737725381488 68.17819948464707 68.19836293561487 67.87889610743193 67.90283888007055 67.84744215300177 67.87189615548611 67.83219432085788 67.81213527029685 67.60217583541976 67.68270060041733 67.3354478095927 67.08517281467857
70 74.39199355609958 73.7614918798381 73.56622339739923 73.06565182340931 72.8551786078133 72.74607759475792 72.62819822698398 72.33865461023606 72.38238012439955 72.17994522167383 72.37200605009339 72.01777819303288 72.01424383772466 72.03245373691465 71.88867136513804 71.75561952253261 71.68787508932498 71.73667485562012 71.77752012161919 71.87808832610108 71.55077070245703 71.59533206914723 71.45321646913867 71.60828347058583 71.40501260614116 71.42210098577509 71.40213132508548 71.11419610776291 71.28493791811647 71.05212435013163 71.09919192129492 71.17575494678871 70.99199337724906 71.31078279462446 71.00939418516153 70.9166120238789 70.70585980767117 70.77682618260214 70.76822557808731 70.55696127298614 70.82579142467867 70.51726254346974 70.71431742299957 70.68843313247571 70.53486702127574 70.28112525331332 70.60882377445974 70.39905769010159 70.28768467299963 70.41118602193983 70.15851265731776 70.16650272072857 70.24185220391905 70.11859199100125 70.2219016437988 70.09815612088025 70.00920852614942 69.93922657793979 70.03953097217325 69.81848164803279 69.75698869119675 70.02749732697768 69.96208133580507 69.76886159762361 69.8998620549326 69.861019227351 69.8894666202215 69.88355352240191 69.7761801572272 69.57773496253137 69.67331384031235 69.62196721518896 69.83555037580872 69.73205954405658 69.85238364500518 69.6662449417456 69.55433471823939 69.66658738273932 69.60262175157159 69.3503279238741 69.49206851054595 69.24618836993645 69.2369581660542 69.23818152503607 69.27277692747143 69.13178694904724 69.20254248165357 69.13502040242089 69.16628933225064 69.18674500714552 68.86264822493094 68.88693799427448 68.83073841608875 68.8555468244062 68.81526960087031 68.7949198394316 68.58191751419395 68.66360930477121 68.31132386480418 68.05742169605072
71 75.45473632118672 74.8152274781215 74.6171694459335 74.10944684945801 73.89596687363921 73.78530727468303 73.6657439159409 73.37206396181087 73.41641412617668 73.21108729626917 73.40589185080901 73.04660359579049 73.04301874969215 73.06148879029915 72.91565238464001 72.78069980142592 72.71198759060105 72.7614844964147 72.80291326621375 72.9049181593311 72.57292456963499 72.61812252727792 72.47397670441207 72.63125894873706 72.42508421480032 72.4424167141433 72.4221617725867 72.13011319501666 72.30329417408956 72.06715469799065 72.11489466302771 72.19255144602856 72.00616471120976 72.3295082631191 72.0238141020924 71.92970648136289 71.71594351920935 71.78792369949645 71.77920022920284 71.56491786260023 71.83758844503123 71.52465200837645 71.72452195761385 71.69826789151107 71.54250797872254 71.28514132836065 71.61752125695202 71.40475851424588 71.29179445404247 71.41706010796753 71.16077712385088 71.16888133102469 71.24530723540362 71.12028616230127 71.22507166728164 71.09955835117854 71.00934007652299 70.93835838619607 71.04009570034715 70.81588852871897 70.753517101071 71.0278901459345 70.96153964060228 70.76555962044681 70.8984315128602 70.85903378774172 70.88788757193895 70.88189000129337 70.77298273090189 70.57170260485324 70.66864689517395 70.61656674683452 70.83320109546314 70.72823182325739 70.85027483993382 70.66147701234196 70.54796807135709 70.66182434534988 70.59694491945119 70.34104689421515 70.48481234641089 70.23541963236411 70.2260575684264 70.22729840396515 70.2623880264353 70.1193839054622 70.19115023139148 70.12266355102692 70.15437917985423 70.17512707867617 69.84640034242994 69.87103710847839 69.81403467917573 69.83919749332628 69.79834488088275 69.77770440856634 69.56165919296815 69.64451800912508 69.28719992001567 69.02967057742288
72 76.51747908627385 75.86896307640491 75.66811549446778 75.15324187550671 74.9367551394651 74.82453695460815 74.70328960489782 74.40547331338567 74.45044812795382 74.24222937086451 74.43977765152464 74.0754289985481 74.07179366165965 74.09052384368364 73.94263340414199 73.80578008031925 73.73610009187712 73.78629413720927 73.82830641080831 73.93174799256111 73.59507843681294 73.64091298540859 73.49473693968548 73.65423442688828 73.44515582345947 73.46273244251152 73.44219222008792 73.14603028227042 73.32165043006266 73.08218504584967 73.1305974047605 73.20934794526839 73.02033604517047 73.34823373161373 73.03823401902328 72.94280093884687 72.7260272307475 72.79902121639077 72.79017488031838 72.57287445221432 72.84938546538378 72.53204147328316 72.73472649222813 72.70810265054644 72.55014893616934 72.28915740340798 72.6262187394443 72.4104593383902 72.29590423508533 72.42293419399525 72.16304159038398 72.17125994132083 72.24876226688816 72.12198033360129 72.22824169076449 72.10096058147683 72.00947162689654 71.93749019445235 72.04066042852105 71.81329540940516 71.75004551094523 72.02828296489132 71.9609979453995 71.76225764327 71.89700097078781 71.85704834813245 71.8863085236564 71.88022648018482 71.76978530457656 71.56567024717512 71.66397995003555 71.61116627848007 71.83085181511754 71.7244041024582 71.84816603486247 71.65670908293833 71.54160142447479 71.65706130796045 71.59126808733079 71.33176586455622 71.47755618227583 71.22465089479178 71.2151569707986 71.21641528289425 71.25199912539918 71.10698086187716 71.17975798112937 71.11030669963293 71.1424690274578 71.16350915020682 70.83015245992897 70.85513622268232 70.79733094226272 70.82284816224637 70.78142016089518 70.76048897770107 70.54140087174235 70.62542671347896 70.26307597522715 70.00191945879503
73 77.58022185136099 76.9226986746883 76.71906154300206 76.19703690155542 75.97754340529102 75.86376663453326 75.74083529385473 75.43888266496047 75.48448212973095 75.27337144545986 75.47366345224025 75.10425440130571 75.10056857362714 75.11955889706813 74.96961442364396 74.83086035921258 74.7602125931532 74.81110377800384 74.85369955540287 74.95857782579112 74.6172323039909 74.66370344353926 74.5154971749589 74.6772099050395 74.46522743211864 74.48304817087974 74.46222266758915 74.16194736952417 74.34000668603575 74.0972153937087 74.14630014649327 74.22614444450824 74.03450737913117 74.36695920010837 74.05265393595415 73.95589539633086 73.73611094228566 73.81011873328508 73.80114953143391 73.5808310418284 73.86118248573634 73.53943093818987 73.74493102684241 73.71793740958181 73.55778989361613 73.29317347845532 73.63491622193659 73.41616016253451 73.30001401612819 73.42880828002296 73.16530605691709 73.17363855161695 73.25221729837273 73.1236745049013 73.23141171424733 73.10236281177512 73.00960317727011 72.93662200270865 73.04122515669496 72.81070229009133 72.74657392081947 73.02867578384814 72.96045625019671 72.7589556660932 72.89557042871542 72.85506290852318 72.88472947537385 72.87856295907628 72.76658787825123 72.559637889497 72.65931300489716 72.60576581012563 72.82850253477196 72.720576381659 72.84605722979111 72.6519411535347 72.5352347775925 72.65229827057101 72.58559125521037 72.32248483489728 72.47030001814078 72.21388215721943 72.20425637317081 72.20553216182333 72.24161022436306 72.09457781829212 72.16836573086728 72.09794984823894 72.13055887506138 72.15189122173747 71.81390457742798 71.83923533688623 71.7806272053497 71.80649883116646 71.76449544090761 71.74327354683581 71.52114255051654 71.60633541783284 71.23895203043864 70.97416834016718
